id,name,ein,address,city,state,zip5,website,phone
0,Association of Public and Land Grant Universities,530183246,1307 New York Ave NW Ste 400,Washington,District of Columbia,20005,-,-
0,Association of Public Radio Engineers,263322098,Christopher Turner Esq,Washington,District of Columbia,20010,-,-
0,Association of Reproductive Health Professionals,521591381,1901 L Street NW,Washington,District of Columbia,20036,-,-
0,Association of Research Libraries,520784198,21 Dupont Cir NW Ste 800,Washington,District of Columbia,20036,-,-
0,Association of Retirees of the Inter American Development Bank,521656218,1300 New York Ave NW,Washington,District of Columbia,20577,-,-
0,Association of Schools of Allied Health Professions,236442610,4400 Jenifer St NW Ste 333,Washington,District of Columbia,20015,-,-
0,Association of Schools of Public Health Inc,560734192,1900 M St NW Ste 710,Washington,District of Columbia,20036,-,-
0,Association of Science Technology Centers Incorporated,521926756,1025 Vermont Ave NW Ste 500,Washington,District of Columbia,20005,-,-
0,Association of Securities and Exchange Commission Alumni Inc,223036796,PO Box 5767,Washington,District of Columbia,20016,-,-
0,Association of Shelter Veterinarians Inc,731627937,1666 K St NW Ste 260,Washington,District of Columbia,20006,-,-
0,Association of Small Foundations,650617866,1720 N St NW,Washington,District of Columbia,20036,-,-
0,Association of State and Territorial Dir Health Promot and Pub Hlth Edu Astdhpphe,640856843,1015 18th St NW Ste 300,Washington,District of Columbia,20036,-,-
0,Association of State and Territorial Solid Waste Management Officials,237446280,444 N Capitol St NW Ste 315,Washington,District of Columbia,20001,-,-
0,Association of State Service Commissions,582505548,1875 K St NW FL 5,Washington,District of Columbia,20006,-,-
0,Association of State Title I Directors,50487084,1200 G St NW Ste 800 Pmb 8287,Washington,District of Columbia,20005,-,-
0,Association of Teachers of Material and Child Health,521614796,1900 M St NW Ste 710,Washington,District of Columbia,20036,-,-
0,Association of Test Publishers,363918100,601 Penn Ave NW Ste 900,Washington,District of Columbia,20004,-,-
0,Association of the Industrial College of the Armed Forces,526042256,Bldg 59 408 4th Street SW,Fort Lesley J Mcnair,District of Columbia,20319,-,-
0,Association of the Oldest Inhabitants of the District of Col,526047134,4425 Greenwich Pkwy NW,Washington,District of Columbia,20007,-,-
0,Association of Trial Lawyers of America A Corporation Education Fu,521105720,777 6th Street NW,Washington,District of Columbia,20001,-,-
0,Association of Welcoming and Affirming Baptists,61445382,PO Box 42544,Washington,District of Columbia,20015,-,-
0,Association of Women in Intl Trade Inc,521558277,PO Box 65962,Washington,District of Columbia,20035,-,-
0,Association of Womens Health Obstetric and Neonatal Nurses,521788738,2000 L Street NW,Washington,District of Columbia,20036,-,-
0,Association of Womens Heart Programs,202749535,2131 K St NW Ste 800,Washington,District of Columbia,20037,-,-
0,Assumption Catholic School,900260215,220 Highview Place SW,Washington,District of Columbia,20032,-,-
127701,Assumption Parish Outreach Program,-,3401 Martin Luther King Jr. Ave. SE,Washington,District of Columbia,20032,-,(202) 561-5941
118525,Asthma and Allergy Foundation of America,-,"1233 20th Street, NW Suite 402",Washington,District of Columbia,20036,http://www.aafa.org,(800) 727-8462
127702,Aston Graves- Dentist,-,"729 5th St, SE",Washington,District of Columbia,20003,-,(202) 540-2202
0,Astra Alliance for Science and Technology R,522341196,1155 Sixteenth St NW Ste 314,Washington,District of Columbia,20036,-,-
0,Asuda International,274381235,1914 Sunderland Pl NW,Washington,District of Columbia,20036,-,-
0,Asymmetrix Entertainment Inc,10615939,10 G St NE Ste 710,Washington,District of Columbia,20002,-,-
0,Ataturk Society of America,521932992,4731 Mass Ave NW,Washington,District of Columbia,20016,-,-
0,Atheist Alliance of America,943155036,1777 T Street NW,Washington,District of Columbia,20009,-,-
0,Athena Alliance Ltd,541957917,911 E Capitol St SE,Washington,District of Columbia,20003,-,-
0,Athens of the South Aza,371692433,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,Athletes United for Social Justice,264594778,1301 35th St NW Unit A,Washington,District of Columbia,20007,-,-
0,Athletes Without Limits,264327889,PO Box 40901,Washington,District of Columbia,20016,-,-
0,Athletic Leadership Institute Inc,270446952,2605 Douglass Pl SE Apt 401,Washington,District of Columbia,20020,-,-
0,Atlantic and Pacific Exchange Program Inc,521277448,1250 24th Street NW,Washington,District of Columbia,20037,-,-
0,Atlantic Council of the U S,520742294,1101 15th Street NW 11th Floor,Washington,District of Columbia,20005,-,-
0,Atlas Economic Research Foundation Atlas,942763845,1201 L Street NW,Washington,District of Columbia,20005,-,-
0,Atlas Foundation,526075163,700 New Hampshire Ave NW No 518,Washington,District of Columbia,20037,-,-
0,Atlas Preforming Arts Center,522358563,1614 20th St NW,Washington,District of Columbia,20009,-,-
0,Atomic Heritage Foundation,30380408,910 17th St NW Ste 408,Washington,District of Columbia,20006,-,-
0,Atonement,521848057,5073 E Capitol St SE,Washington,District of Columbia,20019,-,-
0,Attrus C Fleming Music Scholarship Fund Inc,900120581,PO Box 90213,Washington,District of Columbia,20090,-,-
0,Atu Disaster Relief Fund Inc,522344872,5025 Wisconsin Ave NW,Washington,District of Columbia,20016,-,-
0,Atu Jerry Fund Inc,521445945,5025 Wisconsin Ave NW,Washington,District of Columbia,20016,-,-
0,August Fellows Inc,320211935,1505 Gallatin St NE,Washington,District of Columbia,20017,-,-
0,Augustana Evangelical Lutheran Church,530204709,2100 NH Ave NW,Washington,District of Columbia,20009,-,-
0,Aul Action Nfp,262696809,655 15th St NW Ste 410,Washington,District of Columbia,20005,-,-
0,Aura Retiree Health Benefit Tr Feinstein Harry W Ttee,526775182,1212 New York Ave NW Ste 450,Washington,District of Columbia,20005,-,-
0,Australia America Association,541552730,PO Box 75195,Washington,District of Columbia,20013,-,-
0,Australian Broadcasting Corporation,61420853,2000 M St NW Ste 660,Washington,District of Columbia,20036,-,-
0,Australian Music Foundation North America Inc,453610532,1072 T Jefferson St NW,Washington,District of Columbia,20007,-,-
0,Autism Society of America 130 DC Autism Society,521869579,5167 7th St NE,Washington,District of Columbia,20011,-,-
0,Automotive Coalition for Traffic Sa Fety Inc,541638971,1401 Eye Street NW No 900,Washington,District of Columbia,20005,-,-
0,Automotive Specialty Products Alliance Inc Trask Jeff Member,820539853,1667 K Street NW,Washington,District of Columbia,20006,-,-
0,Auxiliary To the National Medical Association Inc,521124269,1012 10th St NW,Washington,District of Columbia,20001,-,-
0,Avalon Theatre Project Inc,522360410,5612 Conn Ave NW,Washington,District of Columbia,20015,-,-
0,Avatar Research Institute,453058717,3700 Massachusetts Ave NW Ste 608,Washington,District of Columbia,20016,-,-
0,Aviation Suppliers Association,521810339,2233 Wisconsin Ave NW Ste 503,Washington,District of Columbia,20007,-,-
0,Avina Americas Inc,263525897,1314 RI Ave NW,Washington,District of Columbia,20005,-,-
0,Aviv Bbg,320377429,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,Aviva Bbg,320377426,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,Awaken To One Alliance,300575147,3504 Center St NW,Washington,District of Columbia,20010,-,-
0,Awakening Pentecostal Church of God,521770556,1602 Meigs Pl NE,Washington,District of Columbia,20002,-,-
0,Awakenings Community Church DC Awakenings DC,205792183,PO Box 5661,Washington,District of Columbia,20016,-,-
0,Awg Corp,20716858,PO Box 42543,Washington,District of Columbia,20015,-,-
0,Axelrod Golumbia 50566 Charitable Remainder Annuity Trust,527069240,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,Axis Mundi,352218109,133 Randolph Pl NW,Washington,District of Columbia,20001,-,-
0,Axum Institute Incorporated,521734365,PO Box 1882,Washington,District of Columbia,20013,-,-
0,Ayenda Foundation,260509581,2341 Wyoming Ave NW,Washington,District of Columbia,20008,-,-
0,Ayniglobal,274006631,4849 Connecticut Ave NW Apt 828,Washington,District of Columbia,20008,-,-
0,Ayt Institute Foundation,263722530,2266 25th Pl NE,Washington,District of Columbia,20018,-,-
0,Ayuda,520971440,6925b Willow Street NW,Washington,District of Columbia,20012,-,-
127703,Ayuda,-,"1707 Kalorama Road, NW",Washington,District of Columbia,-,Http://Www.Ayudainc.Org,(202) 387-4848
127704,Ayuda,-,6925b Willow Street NW,Washington,District of Columbia,20012,http://Www.Ayudainc.Org,(202) 387-4848
125878,Ayuda,-,6925 B Willow Street NW,Washington,District of Columbia,20012,http://www.ayudainc.org,1-202-387-4848
0,Azadegan Foundation for Research and Promotion of Democracy and Democrati Institutions in the Middle East,521296231,4201 Cathedral Ave NW Apt 806e,Washington,District of Columbia,20016,-,-
0,Azerbaijan Diplomatic Academyfoundation,260306948,1814 19th St NW,Washington,District of Columbia,20009,-,-
127705,B & W Stat Laboratory,-,"3104 Georgia Avenue, NW",Washington,District of Columbia,-,-,(202) 726-0842
0,B 2043 Atz Chaim Bbg,352445280,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B Acha Yot Bbg 70,320377422,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B Acharit Bbg,300736379,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B Achayot,320377417,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B Achot,300736387,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B Achot Bbg,300736382,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B Achot Bbg,611683405,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B Achshav Bbg,383875366,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B Ad Hasha Mayim Bbg,611683403,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B Agadah,611683395,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B Ahavah Bbg,611683399,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B Not Shalom Bbg,383875331,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B Raisheet Bbg,383875323,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B S A Business Software Alliance Bsa Inc,61242574,20 F St NW Ste 800,Washington,District of Columbia,20001,-,-
0,B Sheret Bbg,320377395,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B Yachad Bbg,611683386,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B0340 Yachad Bbg,273915669,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B1 San Francisco Bbg,320377412,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B1210 Celeste Sobol Bbg,320377402,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B1240 Halom Bbg,454535710,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B1332 Bat Shalom Bbg,320377389,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B1393 Herzl Bbg,454605284,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B1458 Las Hermanitas de Judith Adina Simon Bbg,273991477,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B1516 Jerusalem Shel Zahav Bbg,320377428,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B1621 Hatikvah Bbg,383875348,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B165 N Shama Bbg,383875351,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B1728 Chai Bbg,352445258,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B1863 Ei Ai Bbg,364732736,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B2120lhadash Ahava Bbg,455339632,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B2224 Achayot Bbg,454535137,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B2310 Leah Faye Bbg,455296166,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B2444 Lchaim Bbg,455296136,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B2490 Ner Tamid Bbg,300736396,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B2540 Josphine Ester Mentzer Bbg,300736389,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B257 Bas Ami Bbg,352445246,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B290 Benjamin Disraeli Bbg,300736342,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B308 Dora Savage Bbg,300736322,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B313 Portland Bbg,454605219,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B326 Waldflowers Bbg,320377380,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B43 B Yachad Bbg,300736348,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B5179 Rocky Mtn Chai Bbyo,300736372,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B5211 Leonard Landa Bbyo,455296228,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B5224 Marika Winheld Bbyo,455288006,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B5385 Dubrow Bbyo,275279368,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,B5765 Hatikvah Bbyo,300736354,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,Ba Rudolph Foundation,454005071,1400 Const Ave NE Apt 1,Washington,District of Columbia,20002,-,-
0,Bac Disaster Relief Fund Inc,203437085,620 F St NW,Washington,District of Columbia,20004,-,-
118422,Back on My Feet (Bomf) DC Chapter,-,"1424 K Street, NW, Suite 402",Washington,District of Columbia,20005,http://dc.backonmyfeet.org/DC-Landing...,-
34112,Backus MS,-,5171 S. Dakota Ave. NE,District of Columbia,District of Columbia,20017,-,2025766110
0,Badgerstat Inc,452376281,2701 Calvert St NW Apt 913,Washington,District of Columbia,20008,-,-
0,Badr Ethiopia Badr,900432681,5185 Macarthur Blvd NW Ste 401,Washington,District of Columbia,20016,-,-
0,Baft Ifsa Foundation Inc,133691919,1120 Connecticut Ave NW,Washington,District of Columbia,20036,-,-
0,Baft Ifsa Inc,113642835,1120 Connecticut Ave NW,Washington,District of Columbia,20036,-,-
0,Baker Botts Employee Assistance Foundation of Washington,331199259,1299 Pennsylvania NW,Washington,District of Columbia,20004,-,-
0,Balagoleh Bbyo,320377378,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,Balboa Academy Foundation Inc,753210410,9100 Panama City Pl,Washington,District of Columbia,20521,-,-
0,Ballet Teatro Internacional,264039879,1643 Connecticut Ave NW,Washington,District of Columbia,20009,-,-
0,Ballot Initiative Strategy Center Foundation,43454684,1825 K St NW Ste 411,Washington,District of Columbia,20006,-,-
0,Ballot Initiative Strategy Center Inc,43411708,1825 K Street NW,Washington,District of Columbia,20006,-,-
0,Ballot Issues Coalition,411885768,950 F Street NW 525,Washington,District of Columbia,20004,-,-
34061,Ballou Shs,-,3401 4th St. SE,District of Columbia,District of Columbia,20032,-,2026453400
34144,Ballou Stay,-,3401 4th St. SE,District of Columbia,District of Columbia,20032,-,2026453390
129097,Ballou Stay Senior High School,-,3401 4th St SE,Washington,District of Columbia,20032,-,(202) 645-3390
127708,Ballou Stay Senior High School,-,"3401 4th Street, SE",Washington,District of Columbia,20032,Http://Balloustay.Org,(202) 767-7225
0,Balm in Gilead Ministry,522340784,5825 Colorado Ave NW,Washington,District of Columbia,20011,-,-
0,Banbury Fund Inc,136062463,1801 F Street NW 3rd Floor,Washington,District of Columbia,20006,-,-
34089,Bancroft Es,-,1755 Newton St. NW,District of Columbia,District of Columbia,20010,-,2026737280
0,Bancroft Global Development,541955545,2507 Massachusetts Ave NW,Washington,District of Columbia,20008,-,-
0,Bangladesh Association of America Inc,521929654,1015 15th St NW Ste 1000,Washington,District of Columbia,20005,-,-
0,Bank Information Center,521682441,1100 H St NW Ste 650,Washington,District of Columbia,20005,-,-
0,Bank Insurance and Securities Association,522385104,2025 M St NW Ste 800,Washington,District of Columbia,20036,-,-
0,Banks and Burgin Family Outreach Ministries Inc,203876591,2498 Alabama Ave SE,Washington,District of Columbia,20020,-,-
14933,Banneker Recreation Center,-,GA. Ave.,Wash,District of Columbia,20001,http,202
0,Banner of Grace African Methodist Episcopal Zion Church,522212553,5121 4th St NE Apt 301,Washington,District of Columbia,20011,-,-
0,Banyan Tree Foundation,954088915,1775 Penn Ave NW Ste 1200,Washington,District of Columbia,20006,-,-
0,Bapolstogic Ministries,10918321,217 Seaton Pl NE,Washington,District of Columbia,20002,-,-
0,Baptist Joint Committee for Religious Liberty 9769,530214244,200 Maryland Avenue N E,Washington,District of Columbia,20002,-,-
0,Baptized Believers Temple Inc,521985216,2801 7th St NE,Washington,District of Columbia,20017,-,-
129098,Bar Association of DC - Lawyer Referral Service,-,"1016 16th Street, NW Suite 101",Washington,District of Columbia,-,Http://Www.Badc.Org,(202) 296-7845
0,Bar Association of the District of Columbia,530031750,1016 16th St NW Ste 101,Washington,District of Columbia,20036,-,-
0,Bar Simson Aza,352445233,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,Barak Aza,364732739,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,Barbados Association of Washingtondc Area Inc,208814007,1411 Shepherd St NW,Washington,District of Columbia,20011,-,-
0,Barbara A Jennings Charitable Remaninder Unitrust Birney G Adrian Ttee,527012796,112 5th St NE,Washington,District of Columbia,20002,-,-
127709,Barbara Chambers Children's Center,-,1470 Irving Street NW,Washington,District of Columbia,-,Http://Www.Barbarachambers.Org/,(202) 387-6755
0,Barbara Chambers Childrens Center,520965477,1470 Irving St NW,Washington,District of Columbia,20010,-,-
0,Barbara Jo Novak 1998 Charitable Remainder Unitr 40 3001100 0287870,546425451,5301 Wisconsin Ave NW Ste 450,Washington,District of Columbia,20015,-,-
33999,Barbara Jordan Pcs,-,100 Peabody Street NW,District of Columbia,District of Columbia,20011,-,2025450922
0,Barbara Koch Daniels Family Foundation Jeffrey Koch Et AL Ttee,47023145,3210 Grace St NW Apt 302,Washington,District of Columbia,20007,-,-
0,Barbara M and Charles O Rossotti 1997 Charitable Lead Tr Meltzer Steven L Ttee,546429787,2300 N Street NW,Washington,District of Columbia,20037,-,-
34088,Barnard Es,-,430 Decatur St. NW,District of Columbia,District of Columbia,20011,-,2025761100
0,Barnes Findley Foundation,371483979,3001 Veazey Ter NW Apt 1101,Washington,District of Columbia,20008,-,-
129099,Barney Neighborhood House,-,5656a 3rd Street,Washington,District of Columbia,20011,Http://Www.Barneyneighborhoodhouse.Org,(202) 939-9020
127711,Barney Neighborhood House,-,"5656a 3rd Street, NE",Washington,District of Columbia,20011,Http://Www.Barneynh.Org,(202) 939-9007
0,Barney Neighborhood House and Social and Industrial Settlement,530204668,PO Box 56371,Washington,District of Columbia,20040,-,-
0,Barney Ross Aza,371692417,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
127712,Barney Senior Program,-,504 Kennedy St NW,Washington,District of Columbia,20011,Http://Barneynh.Org/Senior_services_p...,(202) 939-9020
0,Barracks Row Mainstreet,522144055,731 8th Street SE Ste 201,Washington,District of Columbia,20003,-,-
0,Barry Schneider Bbg,364732733,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,Basic Education Coalition,331007715,1120 20th St NW Ste 500n,Washington,District of Columbia,20036,-,-
0,Basiliko Sibling Charitable Remainder Unitrust Swagart John M Ttee,207420037,1804 11th St NW,Washington,District of Columbia,20001,-,-
0,Basin Inc Blessing and Serving in the Neighbo,900218457,635 Aspen St NW,Washington,District of Columbia,20012,-,-
0,Batala Washington DC Inc,270524235,PO Box 35588,Washington,District of Columbia,20033,-,-
0,Batir Foundation Inc,521397477,2040 S St Jewett House,Washington,District of Columbia,20009,-,-
0,Batonga Foundation,205927387,2000 Massachusetts Ave NW,Washington,District of Columbia,20036,-,-
0,Bauman Family Foundation,133119290,2040 S St NW,Washington,District of Columbia,20009,-,-
0,Baxt Family Foundation Inc,522006746,1200 New Hampshire Ave NW Ste 800,Washington,District of Columbia,20036,-,-
119954,Bazelon Center for Mental Health Law,-,"1101 15th St., NW, Suite 1212",Washington,District of Columbia,20005,http://www.bazelon.org,1-202-467-5730
0,Bbg 63,371692431,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,Bca Judges Association,237398056,1800 M St NW Ste 600s,Washington,District of Columbia,20036,-,-
0,Bccc Foundation,272240704,1470 Irving St NW,Washington,District of Columbia,20010,-,-
0,Bccc Holding Corp,272240505,1470 Irving St NW,Washington,District of Columbia,20010,-,-
0,Be the Change Development Corporation,364685995,1500 16th St NW,Washington,District of Columbia,20036,-,-
0,Be the Change in DC,208486151,475 K St NW Unit 819,Washington,District of Columbia,20001,-,-
127713,Beacon House,-,601 Edgewood St NE,Washington,District of Columbia,20017,Http://Www.Beaconhousedc.Org/,(202) 529-7376
127714,Beacon House,-,"601 Edgewood St. NE, Suite 15",Washington,District of Columbia,20017,Http://Www.Beaconhousedc.Org,(202) 529-7376
129100,Beacon House Community Ministry,-,"601 Edgewood Street, NE Suite 15",Washington,District of Columbia,-,Http://Www.Beaconhousedc.Org,(202) 529-7376
0,Beacon House Community Ministry Inc,521773366,601 Edgewood St NE Ste 15,Washington,District of Columbia,20017,-,-
0,Bead Society of Greater Washington,521296655,PO Box 42519,Washington,District of Columbia,20015,-,-
0,Bean Foundation Inc Happy Faces Learning Centers,270992285,1905 9th St NE Unit 1,Washington,District of Columbia,20018,-,-
0,Beau Bogan Foundation,650126326,PO Box 15178,Washington,District of Columbia,20003,-,-
127715,"Because We Care, Inc.",-,"1426 9th Street NW, Fourth Floor",Washington,District of Columbia,20001,Http://Www.Because-We-Care.Com/,202-332-3091
0,Becket Fund,521858532,3000 K St NW Ste 220,Washington,District of Columbia,20007,-,-
0,Becket Reserve,522193473,3000 K St NW Ste 220,Washington,District of Columbia,20007,-,-
0,Becky Lee Womens Support Fund,208486152,5 Thomas Cir NW FL 4,Washington,District of Columbia,20005,-,-
0,Becoming Church Inc,262628972,1656 Columbia Rd NW,Washington,District of Columbia,20009,-,-
0,Beech Street Foundation,521781489,2409 49th St NW,Washington,District of Columbia,20007,-,-
0,Beer Institute Inc,521439662,122 C St NW Ste 350,Washington,District of Columbia,20001,-,-
34087,Beers Es,-,3600 Alabama Ave. SE,District of Columbia,District of Columbia,20020,-,2026453240
0,Beginning Church of God of America,521748668,1235 S St NW,Washington,District of Columbia,20009,-,-
0,Behavorial Environmental Academic Program,300305976,77 Elmira St SW,Washington,District of Columbia,20032,-,-
127716,Behrend-Adas Israel Senior Fellowship,-,"2850 Quebec St., NW",Washington,District of Columbia,20008,Http://Www.Adasisrael.Org,(202) 363-7530
0,Belfast Beltway Boxing Project Patricia Gunn,800213668,710 8th St NE,Washington,District of Columbia,20002,-,-
34042,Bell Multicultural Shs - Columbia Heights Educatio,-,3101 16th St. NW,District of Columbia,District of Columbia,20010,-,2029397700
0,Ben W Murch Home and School Associaton PTA Inc,526053804,PO Box 6356,Washington,District of Columbia,20015,-,-
0,Bench Trail Fund,526080785,901 New York Ave NW 823,Washington,District of Columbia,20001,-,-
0,Bender Foundation Inc,526054193,1120 Conn Ave NW Ste 1200,Washington,District of Columbia,20036,-,-
0,Benedicting Foundation St Anselms Abbey and School,530204623,4501 South Dakota Ave NE,Washington,District of Columbia,20017,-,-
34111,Benjamin Banneker Academy Hs,-,800 Euclid St. NW,District of Columbia,District of Columbia,20001,-,2026737322
0,Benjamin Banneker Development Corporation,520260476,3419 14th St NW,Washington,District of Columbia,20010,-,-
0,Benjamin Stoddert School Parent Teachers Assoc Stoddert School,521195083,4001 Calvert St NW,Washington,District of Columbia,20007,-,-
34086,Benning Es,-,100 41st St. NE,District of Columbia,District of Columbia,20019,-,2027244586
127718,Benning Heights Neighborhood Health Center,-,"46th & Benning Road, S.E.",Washington,District of Columbia,20019,-,(202) 645-4161
129101,Benning Library,-,4101 Benning Rd.,Washington,District of Columbia,20019,-,-
127719,Benning Library/ Dorothy I. Height Library,-,4101 Benning Rd.,Washington,District of Columbia,20019,http://Www.Dclibrary.Org,202-281-2583
0,Benning Park Neighborhood Corporation,521929523,5113 Finch St SE T3,Washington,District of Columbia,20019,-,-
0,Benning Terrace Community Empowerment Initiative,800726470,1625 K St NW Ste 1200,Washington,District of Columbia,20006,-,-
0,Bens Chili Bowl Foundation,273035505,1213 U St NW,Washington,District of Columbia,20009,-,-
0,Benton Foundation,136075750,1625 K Street NW,Washington,District of Columbia,20006,-,-
0,Beracah Baptist Church of Washington DC,237315004,800 Southern Ave SE Apt 524,Washington,District of Columbia,20032,-,-
127720,Berean Baptist Church,-,924 Madison St NW,Washington,District of Columbia,20011,-,(202) 829-8454
0,Berger Marks Foundation,522044121,4301 Conn Ave NW Ste 108,Washington,District of Columbia,20008,-,-
0,Bernard J and Carol Cutler Charitable Remainder Unitrust 073098 Cutler Bernard J and Carol Ttee,526934468,2735 P St NW,Washington,District of Columbia,20007,-,-
127721,Bernard Milton- Oral Surgeon,-,7626 Eastern Ave NW,Washington,District of Columbia,-,-,(202) 291-2974
0,Bert Corona Leadership Institute Inc Bcli,522324406,1825 K St NW Ste 210,Washington,District of Columbia,20006,-,-
0,Bertelsmann Foundation North America Inc,711048702,1101 New York Ave NW Ste 901,Washington,District of Columbia,20005,-,-
0,Bessie Coleman Aerospace Legacy Inc,521940137,PO Box 23907,Washington,District of Columbia,20026,-,-
127722,Best Friends Foundation,-,"5335 Wisconsin Avenue, NW Suite 440",Washington,District of Columbia,-,Http://Www.Bestfriendsfoundation.Org/,(202) 478-9677
0,Best Friends Foundation,521844471,5335 Wisconsin Ave NW Ste 440,Washington,District of Columbia,20015,-,-
0,Best Kids Inc,522302752,5500 Mcarthur Blvd NW,Washington,District of Columbia,20016,-,-
0,Best Shot Foundation,262905182,2300 N St NW 3175,Washington,District of Columbia,20037,-,-
0,Besufekad Charity Inc,274174963,1330 New Hampshire Avenue NW,Washington,District of Columbia,20036,-,-
0,Bet Foundation,300205752,1235 W St NE One Bet Plaza,Washington,District of Columbia,20018,-,-
127723,Bet Mishpachah Synagogue - Gay & Lesbian DC,-,PO Box 1410,Washington,District of Columbia,-,Http://Www.Betmishpachah.Org/,-
0,Beta Alpha PSI National Council 133 Epsilon Sigma Chapt George Wash,942624682,2201 G Street NW Suite 601,Washington,District of Columbia,20052,-,-
0,Beta Alpha PSI National Council 174 Eta Nu Chapt Howard University,363557489,Howard University 2600 6th St NW,Washington,District of Columbia,20059,-,-
0,Beta Omega Social Services Incorporated,61642187,3919 13th St NW,Washington,District of Columbia,20011,-,-
0,Beta Theta Pi Fraternity 281 Zeta Nu Chapter,522023417,603 22nd St NW,Washington,District of Columbia,20052,-,-
0,Beth Kadima Bbg,364732720,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,Beth Mishpacheh,521103174,PO Box 1410,Washington,District of Columbia,20013,-,-
0,Beth Radom Bbyo,352445245,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,Beth Shalom African Methodist Episcopal Zion Church,521157188,1249 Bladensburg Rd NE,Washington,District of Columbia,20002,-,-
0,Beth Shean Bbg,364732746,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,Bethany Inc,521807403,Unit 102,Washington,District of Columbia,20020,-,-
129102,Bethany Women's Center,-,1333 N Street,Washington,District of Columbia,20005,Http://Www.Nstreetvillage.Org/Program...,(202) 939-2060
129103,Bethany Women's Center,-,"1333 N Street, NW",Washington,District of Columbia,-,Http://Www.Nstreetvillage.Org/Program...,(202) 939-2060
127726,Bethany Women's Center- See N Street Village,-,-,Washington,District of Columbia,-,-,-
127727,"Bethany, Inc. Good Hope House",-,1715 V St SE,Washington,District of Columbia,20020,Http://Www.Bethanyinc.Org/,(202) 678-4084
0,Bethel Christian Fellowship,521996681,2220 M L K Jr Ave SE,Washington,District of Columbia,20020,-,-
0,Bethel Commandment Church of the Living God,526061220,1627 Kenilworth Ave NE,Washington,District of Columbia,20019,-,-
